#nWings;aws;awa;alpha0;alpha1;alpha2;alpha3;center0;center1;center2;center3;backgroundMesh;profileMesh0;profileMesh1;profileMesh2;profileMesh3;targetMesh;targetCase;Account;cores;walltime;DirName;jobNameID;Cx0Mean;Cx0Var;Cy0Mean;Cy0Var;Cm0Mean;Cm0Var; Cx1Mean;Cx1Var;Cy1Mean;Cy1Var;Cm1Mean;Cm1Var; Cx2Mean;Cx2Var;Cy2Mean;Cy2Var;Cm2Mean;Cm2Var; Cx3Mean;Cx3Var;Cy3Mean;Cy3Var;Cm3Mean;Cm3Var;;;;Total ;1284
4;7.7;51.3;-1;-4;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID131;Case3_Run250to499_ID131;2.239162;0.000233;1.446258;0.000271;-0.393228;0.000158;1.38944;8.30E-05;1.071656;0.000147;-0.264369;7.80E-05;1.920947;0.000197;1.768841;0.00021;-0.501606;0.000103;1.873745;0.000158;2.135969;0.000256;-0.409135;0.00013;CONVERGED;;;;
4;7.7;51.3;1;-4;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID132;Case3_Run250to499_ID132;2.138981;9.10E-05;1.370632;0.000158;-0.392246;8.10E-05;1.399079;8.50E-05;1.074817;0.000159;-0.264925;9.40E-05;1.935408;8.70E-05;1.771004;0.000132;-0.501149;7.70E-05;1.880642;8.70E-05;2.137465;0.000232;-0.40892;0.000107;CONVERGED;;;;
4;7.7;51.3;3;-4;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID133;Case3_Run250to499_ID133;2.020697;0.000235;1.285699;0.000279;-0.388063;0.000133;1.411285;0.000143;1.079022;0.000118;-0.265717;5.20E-05;1.953358;6.60E-05;1.774148;6.40E-05;-0.500936;2.60E-05;1.889136;9.70E-05;2.139785;0.000333;-0.408967;0.000175;CONVERGED;;;;
4;7.7;51.3;5;-4;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID134;Case3_Run250to499_ID134;1.890499;0.00015;1.195413;0.000199;-0.381875;0.00013;1.423952;6.70E-05;1.083657;0.000149;-0.266669;7.70E-05;1.972753;0.000131;1.777142;0.000169;-0.500611;7.70E-05;1.896806;0.00022;2.140857;0.000259;-0.408369;0.000126;CONVERGED;;;;
4;7.7;51.3;-5;-2;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID135;Case3_Run250to499_ID135;0.865498;0.000581;0.894309;0.000511;-0.302437;0.000223;1.450818;0.000442;1.070844;0.000187;-0.275306;0.000123;2.200158;0.001199;1.882523;0.000752;-0.511156;0.000201;1.935388;0.001894;2.108487;0.001599;-0.3964;0.000427;NOTCONVERGED;;;;
4;7.7;51.3;-3;-2;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID136;Case3_Run250to499_ID136;2.271185;0.002918;1.48783;0.00163;-0.384014;0.000527;1.304412;0.00045;1.002498;0.000281;-0.260854;0.00011;1.907878;0.000639;1.762292;0.000297;-0.500239;8.50E-05;1.873917;0.000231;2.125328;0.000372;-0.407206;0.000172;NOTCONVERGED;;;;
4;7.7;51.3;-1;-2;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID137;Case3_Run250to499_ID137;2.227025;0.000395;1.441647;0.000468;-0.391996;0.00026;1.309055;0.000128;1.003911;0.000228;-0.261209;0.000133;1.913148;0.0002;1.762239;0.000138;-0.4998;4.30E-05;1.875676;0.000155;2.124608;0.000271;-0.406842;0.000123;CONVERGED;;;;
4;7.7;51.3;1;-2;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID138;Case3_Run250to499_ID138;2.126013;0.000281;1.365232;0.000273;-0.390561;0.000138;1.318686;0.000218;1.007175;0.000218;-0.26169;9.80E-05;1.928364;0.000165;1.764804;0.000256;-0.499524;0.000144;1.882674;0.000179;2.12617;0.000289;-0.406808;0.000193;CONVERGED;;;;
4;7.7;51.3;3;-2;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID139;Case3_Run250to499_ID139;2.007933;0.000278;1.280508;0.000286;-0.386449;0.000143;1.331271;0.000154;1.012163;0.000195;-0.262787;0.00011;1.945722;0.000297;1.767535;0.000321;-0.499125;0.00014;1.889379;0.000204;2.126994;0.000531;-0.406362;0.000215;CONVERGED;;;;
4;7.7;51.3;5;-2;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID140;Case3_Run250to499_ID140;1.877303;0.000375;1.19002;0.00037;-0.38017;0.000239;1.343748;0.000327;1.016697;0.000351;-0.263562;0.000188;1.964563;0.00032;1.769719;0.000568;-0.4984;0.000481;1.897665;0.000275;2.128299;0.000551;-0.405798;0.000159;CONVERGED;;;;
4;7.7;51.3;-5;0;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID141;Case3_Run250to499_ID141;0.866569;0.000896;0.886106;0.001216;-0.296227;0.000651;1.322379;0.003869;1.004786;0.000698;-0.276912;0.000597;2.135704;0.003905;1.83794;0.002977;-0.500737;0.000805;1.67725;0.027258;1.878222;0.022598;-0.355146;0.003551;NOTCONVERGED;;;;
4;7.7;51.3;-3;0;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID142;Case3_Run250to499_ID142;2.262234;0.00204;1.484822;0.001048;-0.382904;0.00031;1.213509;0.000271;0.928386;0.000178;-0.255777;9.70E-05;1.89801;0.000333;1.754231;0.000138;-0.497973;6.80E-05;1.874989;0.000219;2.111876;0.000349;-0.404334;0.000125;NOTCONVERGED;;;;
4;7.7;51.3;-1;0;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID143;Case3_Run250to499_ID143;2.211169;0.000221;1.434873;0.000337;-0.389687;0.000194;1.218338;6.60E-05;0.929894;0.000126;-0.256005;7.20E-05;1.904922;0.000142;1.754806;0.000128;-0.497693;5.60E-05;1.877012;0.000125;2.111022;0.000214;-0.403864;0.00011;CONVERGED;;;;
4;7.7;51.3;1;0;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID144;Case3_Run250to499_ID144;2.111022;0.000121;1.359209;0.000239;-0.388697;0.000125;1.229068;0.000127;0.934206;0.000187;-0.256952;0.00011;1.919975;0.000117;1.757409;0.000143;-0.497436;6.20E-05;1.883446;9.20E-05;2.112324;0.0002;-0.403618;0.0001;CONVERGED;;;;
4;7.7;51.3;3;0;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID145;Case3_Run250to499_ID145;1.993541;0.000137;1.27454;6.90E-05;-0.384598;3.00E-05;1.241168;0.000154;0.93906;0.000246;-0.25792;0.000146;1.937715;0.00018;1.760467;0.000187;-0.497225;8.90E-05;1.889345;0.000149;2.112126;0.000468;-0.403161;0.000212;CONVERGED;;;;
4;7.7;51.3;5;0;-2;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID146;Case3_Run250to499_ID146;1.862759;0.000283;1.183657;0.00033;-0.377929;0.000193;1.25404;0.000116;0.94423;0.000196;-0.259;0.000114;1.956932;0.000217;1.763253;0.000203;-0.49674;8.90E-05;1.897198;0.00015;2.113477;0.000229;-0.402642;0.000134;CONVERGED;;;;
4;7.7;51.3;-5;-10;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID147;Case3_Run250to499_ID147;0.877656;0.000452;0.890372;0.000675;-0.29397;0.000374;0.711761;0.009725;0.859892;0.013249;-0.265208;0.004708;1.916904;0.000708;1.639917;0.000743;-0.477937;0.000319;1.454554;0.012147;1.667659;0.026659;-0.328756;0.010263;NOTCONVERGED;;;;
4;7.7;51.3;-3;-10;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID148;Case3_Run250to499_ID148;2.266863;0.000919;1.49607;0.000785;-0.387743;0.000312;0.599883;0.010243;0.736914;0.01124;-0.230736;0.003452;1.739494;0.001236;1.590668;0.00083;-0.483354;0.000252;2.015091;0.011647;2.195702;0.024711;-0.409286;0.011091;NOTCONVERGED;;;;
4;7.7;51.3;-1;-10;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID149;Case3_Run250to499_ID149;2.204976;0.000631;1.437224;0.000679;-0.391973;0.000292;0.564664;0.006626;0.71013;0.00736;-0.224737;0.002323;1.757146;0.000375;1.597178;0.000526;-0.483958;0.000226;2.068028;0.011099;2.227887;0.028178;-0.413422;0.012117;NOTCONVERGED;;;;
4;7.7;51.3;1;-10;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID150;Case3_Run250to499_ID150;2.104244;0.000693;1.36081;0.000752;-0.39089;0.000329;0.562581;0.006323;0.708524;0.007055;-0.224617;0.002244;1.773126;0.000506;1.601114;0.000527;-0.483727;0.000202;2.076184;0.011308;2.228175;0.028918;-0.412533;0.012346;NOTCONVERGED;;;;
4;7.7;51.3;3;-10;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID151;Case3_Run250to499_ID151;1.98449;0.000579;1.274316;0.000725;-0.38603;0.000306;0.55917;0.00599;0.705601;0.006119;-0.224016;0.001786;1.792128;0.000602;1.605612;0.000555;-0.483538;0.000209;2.085556;0.011225;2.22999;0.028795;-0.412231;0.012232;NOTCONVERGED;;;;
4;7.7;51.3;5;-10;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID152;Case3_Run250to499_ID152;1.853529;0.000754;1.183285;0.000606;-0.379416;0.000259;0.565067;0.006609;0.710483;0.006564;-0.225526;0.001905;1.810846;0.000882;1.609179;0.000713;-0.48307;0.000246;2.079553;0.012151;2.218118;0.029073;-0.408649;0.01244;NOTCONVERGED;;;;
4;7.7;51.3;-5;-8;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID153;Case3_Run250to499_ID153;0.924516;0.001097;0.938554;0.000968;-0.313917;0.000474;1.555647;0.006407;1.184342;0.004698;-0.259823;0.001192;1.98743;0.0015;1.703299;0.000845;-0.496276;0.000206;1.937572;0.007201;2.128134;0.004868;-0.399694;0.000851;NOTCONVERGED;;;;
4;7.7;51.3;-3;-8;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID154;Case3_Run250to499_ID154;2.337859;0.000439;1.543764;0.000412;-0.401437;0.000206;1.483295;0.000101;1.164849;0.000131;-0.259364;8.30E-05;1.735944;0.0003;1.601244;0.000451;-0.488544;0.000362;1.887717;0.000132;2.16077;0.000291;-0.413493;0.000158;CONVERGED;;;;
4;7.7;51.3;-1;-8;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID155;Case3_Run250to499_ID155;2.266035;0.000362;1.481977;0.000404;-0.405259;0.000225;1.484658;0.000167;1.163148;0.000239;-0.258894;0.000108;1.747479;0.00022;1.604447;0.000234;-0.488547;0.000105;1.89313;0.000146;2.161386;0.000425;-0.413193;0.0002;CONVERGED;;;;
4;7.7;51.3;1;-8;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID156;Case3_Run250to499_ID156;2.158428;0.000162;1.401162;0.000235;-0.403323;0.00012;1.487187;7.30E-05;1.16127;0.000217;-0.258056;0.000121;1.763736;0.000131;1.608639;0.000152;-0.488257;7.40E-05;1.901192;0.000129;2.162678;0.000323;-0.412876;0.000167;CONVERGED;;;;
4;7.7;51.3;3;-8;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID157;Case3_Run250to499_ID157;2.032608;0.000239;1.311013;0.000241;-0.397957;0.000143;1.488818;0.000176;1.158618;0.000215;-0.257222;9.60E-05;1.782571;6.80E-05;1.613316;8.50E-05;-0.487926;4.30E-05;1.909877;0.000205;2.163452;0.00042;-0.412369;0.000189;CONVERGED;;;;
4;7.7;51.3;5;-8;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID158;Case3_Run250to499_ID158;1.896598;0.000129;1.215959;0.000185;-0.390586;0.000103;1.487793;0.000116;1.154002;0.000164;-0.255675;7.70E-05;1.803385;8.30E-05;1.618328;9.60E-05;-0.487696;5.30E-05;1.919322;9.00E-05;2.16386;0.000172;-0.411733;9.00E-05;CONVERGED;;;;
4;7.7;51.3;-5;-6;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID159;Case3_Run250to499_ID159;0.925192;0.001182;0.938555;0.001087;-0.313788;0.000555;1.586848;0.000291;1.185534;0.000483;-0.274539;0.000148;1.99144;0.000643;1.70632;0.000595;-0.497155;0.000313;1.960527;0.00165;2.148122;0.001298;-0.403474;0.000329;NOTCONVERGED;;;;
4;7.7;51.3;-3;-6;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID160;Case3_Run250to499_ID160;2.332779;0.000251;1.542483;0.00029;-0.401013;0.000173;1.46254;0.000318;1.135298;0.00037;-0.266208;0.000219;1.732262;0.000127;1.598346;0.000226;-0.487876;7.80E-05;1.885919;0.000173;2.154454;0.000405;-0.41222;0.000149;CONVERGED;;;;
4;7.7;51.3;-1;-6;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID161;Case3_Run250to499_ID161;2.260741;0.000148;1.480389;0.000237;-0.404831;0.000124;1.468692;8.10E-05;1.13656;0.000125;-0.266207;8.00E-05;1.743873;6.40E-05;1.601733;0.000116;-0.487855;7.60E-05;1.890639;0.000103;2.155254;0.000351;-0.412034;0.000148;CONVERGED;;;;
4;7.7;51.3;1;-6;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID162;Case3_Run250to499_ID162;2.153563;0.000396;1.39955;0.000329;-0.402749;0.000169;1.476855;0.000115;1.138334;0.000171;-0.266311;0.000108;1.759816;0.00013;1.605811;8.10E-05;-0.487444;2.80E-05;1.89827;0.000113;2.156711;0.000418;-0.411802;0.000181;CONVERGED;;;;
4;7.7;51.3;3;-6;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID163;Case3_Run250to499_ID163;2.028445;0.000273;1.309803;0.000377;-0.397571;0.000223;1.487711;8.10E-05;1.141567;0.000216;-0.266974;0.000107;1.780013;9.80E-05;1.611506;0.000124;-0.487518;5.40E-05;1.90648;0.000122;2.158436;0.000318;-0.411479;0.000166;CONVERGED;;;;
4;7.7;51.3;5;-6;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID164;Case3_Run250to499_ID164;1.893556;0.00019;1.215255;0.000177;-0.3904;0.000106;1.497989;6.90E-05;1.144157;0.000163;-0.267188;9.40E-05;1.800922;0.00011;1.616728;0.000104;-0.487331;5.60E-05;1.914951;0.000113;2.159533;0.000179;-0.410986;0.000104;CONVERGED;;;;
4;7.7;51.3;-5;-4;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID165;Case3_Run250to499_ID165;0.922478;0.001455;0.935757;0.001159;-0.312458;0.000494;1.539992;0.000278;1.140953;0.000308;-0.2782;0.000136;1.983166;0.001314;1.700246;0.000951;-0.49553;0.000374;1.952066;0.00142;2.132365;0.001046;-0.400352;0.000231;NOTCONVERGED;;;;
4;7.7;51.3;-3;-4;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID166;Case3_Run250to499_ID166;2.322791;0.000149;1.538656;0.000264;-0.39985;0.000146;1.398021;0.00012;1.077409;0.000168;-0.265691;9.40E-05;1.725911;0.00015;1.593199;0.000161;-0.486338;7.00E-05;1.886967;0.000206;2.144971;0.000423;-0.410431;0.000198;CONVERGED;;;;
4;7.7;51.3;-1;-4;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID167;Case3_Run250to499_ID167;2.248919;0.000289;1.475704;0.000304;-0.403339;0.00017;1.405288;0.000217;1.079639;0.000228;-0.266079;0.000115;1.737064;0.000181;1.595849;0.000226;-0.486027;7.30E-05;1.891511;0.000113;2.145102;0.000427;-0.40992;0.000171;CONVERGED;;;;
4;7.7;51.3;1;-4;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID168;Case3_Run250to499_ID168;2.141373;0.000225;1.394564;0.000284;-0.401147;0.000155;1.415762;6.00E-05;1.083138;0.00013;-0.266706;7.60E-05;1.75469;0.000146;1.601211;0.000145;-0.486151;7.20E-05;1.898424;0.00014;2.146538;0.00034;-0.409587;0.000158;CONVERGED;;;;
4;7.7;51.3;3;-4;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID169;Case3_Run250to499_ID169;2.017193;0.000122;1.305015;0.000214;-0.395978;0.00011;1.42738;7.40E-05;1.087033;0.00015;-0.267372;9.10E-05;1.774058;0.00011;1.606407;0.000104;-0.485988;5.40E-05;1.906013;9.40E-05;2.147647;0.000204;-0.40914;0.000105;CONVERGED;;;;
4;7.7;51.3;5;-4;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID170;Case3_Run250to499_ID170;1.88229;0.000301;1.210251;0.00025;-0.388624;0.000131;1.440257;0.000188;1.091452;0.000245;-0.268162;0.000127;1.794584;0.000117;1.611363;7.10E-05;-0.485668;1.90E-05;1.913862;0.000283;2.148197;0.000405;-0.408788;0.00013;CONVERGED;;;;
4;7.7;51.3;-5;-2;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID171;Case3_Run250to499_ID171;0.923;0.001068;0.932678;0.001126;-0.309971;0.000617;1.454842;0.001234;1.079421;0.000496;-0.278209;0.000285;1.96075;0.00261;1.684698;0.001645;-0.491681;0.000479;1.89494;0.009285;2.0731;0.007667;-0.388953;0.001545;NOTCONVERGED;;;;
4;7.7;51.3;-3;-2;0;-18;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run250to499/ID172;Case3_Run250to499_ID172;2.309753;8.50E-05;1.533582;9.80E-05;-0.398304;4.90E-05;1.316494;0.000214;1.009017;0.000214;-0.262362;0.000116;1.718536;5.50E-05;1.58686;8.00E-05;-0.484428;4.50E-05;1.88777;0.000118;2.132106;0.000262;-0.40745;0.000145;CONVERGED;;;;
